artist,artist_id
Lillie Mae,32bF8EkwKNXBZyEo371paF
Georgia Anne Muldrow,2RdnkH5txHb9c4vGwq0I31
Ugly God,3Fdm9TFJQCLmC3AWMuGExi
Purple Pilgrims,10jJPAsjoKNz6T9P1M5lJ7
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE
Nef the Pharaoh,3DiSC0nSNNWpPy5ZK3mcrz
Ra Ra Riot,6FIrstf3kHEg3zBOyLpvxD
Buckingham Nicks,2KugL3DwL7NRCN9VLcWXqx
NF,6fOMl44jA4Sp5b9PpYCkzz
The Soft Cavalry,4e9FOKctNAC68ii4bR9ucZ
floral print,6v88P2yZipxEsTMbOFQwcc
I Jahbar & Friends,3cbRMYnjXAwJYNzxy291JY
tobi lou,4T8NIfZmVY6TJFqVzN6X49
Linda McCartney,6QEKXJs8gQCiyBq5L8knco
WHY?,0d7aBBLFcc4dlETnae6zcH
Lone,3qbnxnvUqR14MJ9g8QwZJK
Nérija,3alosBIW8nGb6TXqfM8wbI
Cold Hart,1fsCfvdiomqjKJFR6xI8e4
Leech,6r484JkH92KBoEYK4hhGKY
E-40,3crnzLy8R4lVwaigKEOz7V
Ajani Jones,2uswTgrrup5AxEu4ke2tks
"Slaughter Beach, Dog",3lWVgSwutPsiJ8Awm7OTKU
Dude York,5AV475oA3v91U6e9tOGRm9
Soundgarden,5xUf6j4upBrXZPg6AI4MRK
Knife Wife,5f8gJQkybL5j4csrykoIWR
BJ the Chicago Kid,07d5etnpjriczFBB8pxmRe
Bryce Vine,1ShZZUjkbXCjhwrb18BA8I
Vaughan Mason & Butch Dayo,62FCE6a4kRqVxs8HNaKyfW
De Lorians,2Pj5d1mSnvThMEB7aqGYL2
Cherubs,5gwksIBSNBA6HyJhwiYHtY
Lisel,5KjVnwiRNQZjgM1BrHYoO3
Teejayx6,5jGqKmL1iBtlEb3LZovw8Y
Caleb Giles,6jDwZUFYUH1dC4xWzOd8QU
Resavoir,4Sl3fpSDeo9cMb3ouKm0rV
Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL
Patrice Rushen,1mNnxxnPfHQDOkFjnZmdkc
Gauche,6GVrQ3dvXPc2VcEslMAgk4
Tony Molina,2fmfhABysLV519rQYOBvtm
Nina Kraviz,1oZmFNkGAT93yD1xX4vTRE
Lost Sounds,72Q1D3UYd6EEz3nTT0YATz
Mase,1wiBLzTI7z9RUwEpNPdFT6
Banks,2xe8IXgCTpwHE3eA9hTs4n
Torche,4PxqJghOAEvatt0scJvili
Bleached,2kS9MrOD16tiQOIyJTzFxK
Yuna,3kHVioJpVxlazAAKQ64pC1
Aaliyah,0urTpYCsixqZwgNTkPJOJ4
Chinatown Slalom,25pbZ2yTnog5SBbk7WyfNn
Purple Mountains,1ll45mCZIveI9KHNZx2DdS
Blarf,4FActBvkmDc8h3sI5vbMPZ
Wilson Tanner,1SSQKcEQdGmpu9MQRXcJ9i
Jaden Smith,0xOeVMOz2fVg5BJY3N6akT
Lolina,1jj1qbHgrDKYct7IJv5VQ8
Mr. Muthafuckin’ eXquire,1Sq6VkcHqHAuFvURbH3sXQ
Bobby Krlic,0e3tj3Rn5xXhUmOjn2cv1J
An Isolated Mind,6O8aGlR5LBwVWwEFzDpiOI
Jesca Hoop,0fqE57gXXTTqxXlFYVNG2u
Sofia Bolt,75BsNqFovl5438u7dIoZuv
Nathan Bajar,0daIfyaenO89T2oFsr2vqc
Koji Kondo,1CRvJnCbPjgx0xmBdoex0c
Bedouine,6IiZemRMna678qNhiRkYI5
Keiji Haino,6BsNCY0qB2WLl5LlXqA79y
The Appleseed Cast,0MkAzpDHUZpuDnWGUII4RN
75 Dollar Bill,62xQQN2TCGZpRo4ZoFy7qq
Black Pumas,6eU0jV2eEZ8XTM7EmlguK6
Big Bend,3wMxhIZL4RU4vomEuKlu8G
Mark Ronson,3hv9jJF3adDNsBSIQDqcjp
Thom Yorke,4CvTDPKA6W06DRfBnZKrau
His Name Is Alive,4LMQqMZYbFJgvxBOzshZVL
Mr. Tophat,1kOFYTseUHhnkFnEwJLIgw
The Raconteurs,4wo1267SJuUfHgasdlfNfc
Cassius,2MPe4h9blynt1CfCkMku6j
Holy Ghost!,2Vhc7Y0Kc6HzMC6glKM4h6
Neutral Milk Hotel,2ooIqOf4X2uz4mMptXCtie
Bad Books,0e9H8oaYYRCKFXOVv848nt
French Vanilla,2KHY8H0FNemFh7qzOt7gpN
Claire Cronin,3V0ZQW0dNuVaFtbVYgSI24
Jean Deaux,4JqpJeNOhP6bAkolNMLwFg
Lukas Nelson,1oK57qVDixqM7no13U1mK9
Octavian,5zfEatKLDdRkgbw6sdLBAQ
Lil Keed,3uJx5SnOM59Li7lCxA3b29
PTU,70UHL8BEGqoUNmXfXi0nGr
Pelican,0Gq06EJlfPumvCdMsnkJFp
GoldLink,5XenQ7XfcvQdfIbpLEFaKQ
Klaus Nomi,1uFG5Tg7iA7wd56RchxvWw
Ellen Arkbro,7cFSj2thh5HO4mnVZHP7nn
Redbait,2MoRhlN5jnVCatZMEiUH0f
Joey LaBeija,4u53d3J7G8vqKQYOPotIUJ
Calexico,1OmdWpAh1pucAuZPzJaxIJ
AC/DC,711MCceyCBcFnzjGY4Q7Un
Fabian Almazan,6OGzV9b7toHClqGP0O9bHr
Noel Gallagher’s High Flying Birds,7sjttK1WcZeyLPn3IsQ62L
Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD
Yeasayer,04HvbIwBccFmRie5ATX4ft
Earthen Sea,3vP8rFfMW7ZZtUFfYyN5QH
Avicii,1vCWHaC5f2uS3yhpwWbIA6
Stef Chura,1mZ4u1cMEPjsu6uEa6OxCq
Erin Durant,2Lj3rPmlq8aGXvsm9kxSRd
The Mattson 2,3YoL2CCR3wyqJndcEDBwBH
Yohuna,3me9fGOrvtnkTVzsCc175n
Roky Erickson,7hCsRnXtcbez8msLPfjbkz
Robag Wruhme,47UDvjDVedKddLfGWk3keI
Jai Paul,53wZLCnhshZKDRs3uopFBc
Masayuki Takayanagi New Direction Unit,4xbtBMiaSzm9QM0ift7jW8
Santi,6Jrxnp0JgqmeUX1veU591p
Silkworm,3SpA64SUzDeu1Q4MztoGw3
Spencer Radcliffe & Everyone Else,6to2NJmRWY1h7rLU4c9TyG
Eluvium,4QK3YJ6hzJdhJHE9q7kbVV
Sacred Paws,7gESLNj728yT7IhMVE6nSD
Kyle Bobby Dunn,5103fOYzuAKogazW0lXwLl
Together Pangea,29q1axQPERERxUzqufXMqB
Pip Blom,6zWJfH1TTmIqEi7EV35HGr
ionnalee,7x3Y6pFeDGLJjv1V5uToHv
Skepta,2p1fiYHYiXz9qi0JJyxBzN
Christelle Bofale,5V2m8msK0HTJaviJBCGLmz
Earth,4QQgXkCYTt3BlENzhyNETg
Luka Productions,1MvqyvKCMfaT7xB6CPKGIq
Beast Coast,1Nd1g8fezKoJ6DGauWbZIm
Black Mountain,00sAr10UTV1JZtHqxsLVn4
J-E-T-S,3pOnPfJ9MReuu20YnLFRej
pronoun,08q2kFjr9p4cJqTGU9xJgg
Matias Aguayo,7daexEpVdKDbvlUHZ2rWbe
Sebadoh,2wrhBKGC3DTNNNDRJPaxW6
Nocturnus AD,3sjqdc4V86Y8fAzdmYZoH2
Felt,6xWeDgWMxmE6blMJnq07q0
Don Cherry,3uPWecBPNXAChysw1uOJwI
Hayden Thorpe,2oTq85rZFxkflPCbDUGs6d
Nadia Tehran,09ESvFEyyX1aDdRg5kmsvu
Josephine Wiggs,086jKULFviWvDwM4evJgIP
Operators,4kU5nN9B7hXLqUg7sMiQKw
Olden Yolk,0Z3hIHEzKnVYVjoitRCsW8
Spice Girls,0uq5PttqEjj3IH1bzwcrXF
Benjamin Lew,6CK4CBL0n07VdVZmfh40nm
Boogarins,0ohvsn0lgt51qZUbu9ct4s
The Ballet,4575kWAKpPZohqdLc1X1bh
Radiator Hospital,0HMLp79IAd9Z8zMgxqpyxn
Ciara,2NdeV5rLm47xAvogXrYhJX
Nots,26Q4ui00Bwh0Jsokd2ruCm
Martyrdöd,4PD9yGB6QsgYA931FJcKD9
Spirit Adrift,5sW5eR9g4kNibasfrlw4EN
Holly Herndon,2c9yn5DJQd5es7YMY92ikZ
Greys,0Qnx1MPnHYt3jJCYrRFVwX
Guitar Wolf,4iZpg2fbTmpRcjk4qv5nK1
Clinic,7icDkrFloDss50hoqQ3Kkj
Dolo Percussion,5FqcBM8zqtOBgofGNm2Ij9
Fury,4Ep9NXSZDTJzz6BIv24p5x
Efrim Manuel Menuck,2qtpZJrS0nEgTtd6eiSIYy
Filthy Friends,7r4sGN6oIOOL3aw1zqPg1T
Queen Key,3IhYHKVt0Q9vxCCwiCHahR
ALASKALASKA,78CgVNlDQMvOVDIrRL84tJ
A.A. Bondy,4l8UbJGiXxbfyDJPvcVH23
Tacocat,3h0MN1neFknEvlYKxFmSQW
Drahla,1HHyE1TCzui5Lay0gwS6bR
Joel Ross,5OSxNS2UGq8dW38T57o78l
Pure Bathing Culture,4WrK3qZXMjfwl0dQj09QSD
Shy Glizzy,1DvtabXAjfrMihPP6JQdHs
OMB Peezy,1QdCkPulANBEZiaiAyLkak
L7,2zMQOJ4Cyl4BYbw6WqaO3h
Local Natives,75dQReiBOHN37fQgWQrIAJ
Judy and the Jerks,5mAMrrslgx4pi9PetOcGHg
Rodrigo y Gabriela,7vX3cMVyW8gtDA4y855ynF
Nick Murphy,6UcJxoeHWWWyT5HZP064om
DJ Nate,4HAgxJjvwvvWiYNWmj5cB4
Club Night,71OjnKr2bU3Yo52jJzV9n3
Jackie Mendoza,2ZIEeX505EvIuA10fNgnHa
Pivot Gang,0kDgxQlVYVecF6MCNWJTYE
Bennie Maupin,2mv4xHxofvyWTp2ViBqgZb
Wiz Khalifa,137W8MRPWKqSmrBGDBFSop
Foxygen,55LHFEtIplWhsfyWZUwkf4
Lamb,3JFsVIxOn7STeilPICkkB2
Picastro,1TTJJzHdc6IWChZrVpkr4k
Jade Bird,7D8LuVnlyu91ndcPe70j7S
Diane Coffee,3NTbCfTrDL2WFob27hdLTe
Daniel Norgren,6swk8GFDoEZ1cFDX70xyuO
Kornél Kovács,0Ij7th9uWcDVYNAIOn5W22
Hit-Boy,6q3p11nP1p80Ey6LrOOSed
Control Top,4ZyVcJrlUqF34lHnBwn3mK
Sad Planets,3uU283dP7S5RYfRCQ5EiMi
Drugdealer,0tMnuEXTeJeHbslcV8OybJ
Macintosh Plus,2hkoUqWFI4KP39O9MViMY3
ShunGu,1zC5fndU0aEvINmBra2M3T
Intellexual,3sfeKlj9c9qMHZ5XHdUtIO
Romeo Santos,5lwmRuXgjX8xIwlnauTZIP
Reese McHenry,0k2i1SVquiVa7xTiqh8Chm
SOAK,4PLsMEk2DCRVlVL2a9aZAv
Heather Woods Broderick,1hCqIsNERHGFKDQ754m47q
Kristín Anna,3X6nVUiHTHi70gtw8RHCA8
Labrinth,2feDdbD5araYcm6JhFHHw7
Kitty,0ImEDe9tW5n4pxHOK39zIc
Possible Humans,1T8oRB7aghtsdqGTYjRwgs
Logos,5LSEx8aYV3kODaRw3rCv1U
Girl Unit,3Jq7bBEptoqWjGQwrkLTWp
Joshua Abrams,3dxrYg5kXIGgs3jHVFPneg
Jill Scott,6AVLthptCPhfrxlHadOBJD
Patio,2mln4aJfJQaYzFUUQ3Ji9N
Bryce Dessner,5HHKeO04SOcxUxjruFXf5l
Gramm,5xFgYvWejLOS3wTdMoJjCn
Emily Reo,09CyPArcJ4jYLXtF1UBhuj
Eto,3EX6Tq7do8AKaFv39oRCfQ
The Chemical Brothers,1GhPHrq36VKCY3ucVaZCfo
Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa
Lady Lamb,2wunbYU5KWrpI7RCRBkwF0
Jan Jelinek,6Bpr6Jvb2Ic7WlzPD9EPJT
Birdman,35sCXuy5gN6Or69rZ9vqBs
Partner,45QC24TiJaUefMd4ZXqMpB
Crudo Pimento,0oLMsmHeN5mtftSTtlLUlK
HARAM,5Pazaq39PsbXojdQrD1KJZ
Prins Thomas,4rsEVNO1tGTY0beCnsnHi6
Priests,5DT78nxI4rAHYddufPUOBx
Tayla Parx,1LzWWI9v4UKdbBgz8fqi15
T. Rex,3dBVyJ7JuOMt4GE9607Qin
Mekons,1Ag6UM6dow2OH9V06mxzV5
Ioanna Gika,4ctIi0Pt6FzHjDUD7CU2os
Autoclave,6ZwMw7VXJyHQmn03eHt6jg
Triad God,25U9EIeQHwCfEbygMdm08y
American Pleasure Club,0HrOhPmbqaxsuRlfJ5SExg
Marvin Gaye,3koiLjNrgRTNbOwViDipeA
Moon Tooth,7ssGZO3qDsbwCaBOBcQ4aA
FACS,2h0hfblKFcjOdz52vre1OV
The Matthew Herbert Big Band,6Fm7OR07TB4vJ3xdbChvY7
Joni Void,11T6gvtErVhsqyXhAnazfm
Connie Constance,4RB2kk5dmocmMiHFBlmOEt
Káryyn,5lJBrQQ88JjskJmJeVKX4F
Lion Babe,4VA3EAvncrTucjTmrvd4GE
Ex Hex,2LdMozrLZExZ27oOAnUgkb
Rich the Kid,1pPmIToKXyGdsCF6LmqLmI
Christian Scott aTunde Adjuah,6O5k8LLRfDK8v9jj1GazAQ
Spiral Stairs,7yICbxtb8buBAJECvQbRPb
8ULENTINA,32H90C2OTGTSkHzTYDE5NC
Strand of Oaks,0t4oHObO3FImWvIhMimaSL
FET.NAT,7bqkdXoxbZckFwoxgjmyvb
Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok
USA/Mexico,7CIMwDke1RHKvAFmuztJB7
Tamaryn,3TdVTSmMfLh55VrJDUpIQ2
Prefab Sprout,4w3QqrcmBv8dasemwBXmxf
Jerry Garcia Band,1YTe4dNIoWX3iHX8H4xVeM
Zacari,3qBKjEOanahMxlRojwCzhI
DJ Jenifa,6XNtr5lwjhJWMWN15dlyrP
Lil Gotit,4ke9HXbejpYVMhbOjSa4le
The Coathangers,7INFKsainUv68DHVbuLh4J
Meitei,4thyjXFtF0QxMz468Zckpg
Karen O,6emHCSoB4tJxTVXakbrpPz
Max D,65TLDWbTJxYASqadmNAxvc
Low Life,6X9PsFQH8aPoK1vH5SwUIh
The Faint,4A1yfFuBmBOgzv4Oe3fFHk
RAP,2U1vwQRYQmG7ypKJF1JTEb
Dis Fig,7EeS5UL1zSLdOxbIDulIKC
Deli Girls,4jdVUoq5w0zRIbDDCQ4Enc
Dido,2mpeljBig2IXLXRAFO9AAs
Nick Waterhouse,0V7uVrIYr4FwFvUN9S4kYr
David Crosby,59zdhVoWxSoHMc74n098Re
machìna,0WOOrXTvgnjErVjsXSOOxn
Sun Kil Moon,4G0XDEk7RbA4BBCTs917U9
Westkust,6YXQAg2YzoPVppbDK7elYj
Roses Gabor,2gcdX1NqiPU2F4QxSlBo7r
Solange,2auiVi8sUZo17dLy1HwrTU
Durand Jones & the Indications,6TVVIyd0fsRDGg6WzHKyTP
Yung Baby Tate,3IJ21966TwNZI24MwZHMu4
Potty Mouth,4liUQpCxxhjGMgc33K81Fw
Royal Trux,1AibLUHX4nyy6OVOV7o47C
Angel-Ho,39TepozBC9n9EZrCL6jYpS
Gary Clark Jr.,01aC2ikO4Xgb2LUpf9JfKp
Deem Spencer,4iXaGootDLE50qY42LCdnK
Cochemea,5Kv477c3fjT3ifEOm1Kh0A
Blu,3Fl1V19tmjt57oBdxXKAjJ
Pond,4skJp5OKvcc9eKokiuhi2s
Lil Pump,3wyVrVrFCkukjdVIdirGVY
IAMDDB,7za6M9P94wuMsOVCHopTsI
Giggs,3S0tlB4fE7ChxI2pWz8Xip
XXX,15UsOTVnJzReFVN1VCnxy4
Homeshake,4DMSJzGjw2SMkKAT5EEE5u
Adia Victoria,1HKGjRPwI0gaFyv4aSWPPl
Du Blonde,46MOKAqmDsUILZl3iXyPmw
Nirvana,6olE6TJLqED3rqDCT0FyPh
Celestial Trax,6c1xgaKIYWpVUTjyacoNBG
Ray Charles,1eYhYunlNJlDoQhtYBvPsi
Vtgnike,2PD51xY1xO9IdEPW9ci8PP
FEELS,2SakPhGgW5JzQPlQ7cN9gM
Lor Choc,48wAL3wkTzckrbHVpN2qJY
Yann Tiersen,00sazWvoTLOqg5MFwC68Um
Sir Babygirl,3Z9b1MnVKbJw8LpgQclsls
Nate Young,0CLDDO3Kl0KJslmhSNHdiF
Chaka Khan,6mQfAAqZGBzIfrmlZCeaYT
Efdemin,6hjRjVNLWTCPYci9nxhI1G
Jozef van Wissem,1mC0FqPLboQUFfxYuthfdn
Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j
Elena Setién,3Nh3SJTy4Q47oP45XHmdvg
Cherushii,2apBpVDmdfVb2zji0CB2bd
Tortoise,3WggbHDpj4rPKbL97zG5MQ
Black Taffy,0Y9vfLdeXoP0Mu1rLWeMRG
Perfect Son,1FwLHVoRVWlMFNt6zetMWo
King Midas Sound,1VxbvYl7kJEZWVVCvqIO9M
Rina Mushonga,1GFkwGetxvXluztDxPShGo
Nivhek,5igTNru2ENU1qwU1qvlmYl
Ossuarium,79tFEqKUbOncVYJY75vZu2
Q Da Fool,17kq4sCvn1nVcVvWV9Ribi
Hayes Carll,6UWifcscEdbjPgmbevBxZV
HEALTH,6FfjnGXMhxSsJTuGLWBDth
Hauschka,6fTuDQJqqMDrrEXSFmgyJt
AJ Tracey,4Xi6LSfFqv26XgP9NKN26U
Prince Paul,7ajUo7DyiAOYvCndGLoJ1u
Laurie Spiegel,5ixSn3H9wbdWQxcf8qEKOV
Mikron,6I5hYsqBUo1FzYLX8Ryjvm
Tiny Ruins,4G4W57CTe85hPEGZ6hJ0Du
Yak,5zjgy7grnZbt2L12meuxog
Harlem,6JHn9pjIx4geMOAmWfARSQ
LCD Soundsystem,066X20Nz7iquqkkCW6Jxy6
Astronoid,2S13OV7nLeciVigE0Wxo7E
Michael Chapman,5slSOLb4CcoPOgptg4tsxo
Bob Mould,0fWvSXbvztkeHEnEuYvU2A
Rustin Man,62NNHMoDbLSbR3THDaFNO7
Tuamie,00QHEgqAQ8kNCVqBYOOp6O
David Behrman,3yX5L54KNk0sSmBscmv1Bv
Spielbergs,1PTXobwsxwhjcIajCjV8u4
Rat Boy,01nUdqwuIHCHLZNP2TvYVF
Michael O’Shea,0b2kNFFmTkVW0nIvy3Vyqd
Jay Mitta,3IsLmcVQQz0mojIXUnxREm
Pavo Pavo,7k88Dlhtwm39gL3zLM70zf
Luthorist,2a9McTxRAVo6Q5jwXGOE9u
Emily King,6jlWj6y00bMQt8XoKuCjyZ
Lip Talk,0lOFqz5MmCu0z0KJZ7aFjo
FIDLAR,3P6duIn7oHeiBACZfYeNud
Jay Glass Dubs,2Uo8hdDlnsj9baLt1jPiVu
Ultramarine,7dWvlbbAJ7penJUnxOtUJF
Jonatan Leandoer127,5tPS5f7Gu3SaJQusdkehtE
Sarah Louise,2lGwVpVjE5WrnI4pP5Lu0y
Robert Ashley,7JYwa2oDNk9dibRnqLep97
Diva Sweetly,3V8sK4FCiTcpEuuKTmV9dI
Say Anything,3ImqpXKKgkH5VydfgX1hd4
Better Oblivion Community Center,3NBmfDV6Yh3hjuQUBVvYgO
Eric Dolphy,6rxxu32JCGDpKKMPHxnSJp
Mike Krol,2c34ZzVmfwzsNHc05x3uzR
Angelo De Augustine,0W79ONUwHoehEib1nRXlmi
Julian Lynch,5pcVPO1Dc2LkIJZuQohg9k
Lost Under Heaven,634K1Y2zhBHexel2Ma4xsC
Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP
Kate Bush,1aSxMhuvixZ8h9dK9jIDwL
Christoph De Babalon,4ZrzdbajcxLidPJDPZomzz
Buke and Gase,7rkeuiwd38oOVhBvOtLL1P
Steve Mason,4ieS1hHc74D9RXhkyoriDU
Malibu Ken,5PB4q8DMiGL17Jdo4k6TOy
Deerhunter,38zTZcuN7nFvVJ6auhc6V3
Kelman Duran,6PIl48ctj6HDmqVM2uIikd
T-Rextasy,2WQzYe8YoPcGrCabem1Snd
Pom Pom,1yhTALwId0bpL1U1XRT3Zs
Nedarb,1VKWlHqcqwmU9CGKkJR09R
Talk Talk,7Fo8TAyGJr4VmhE68QamMf
Lara Sarkissian,6ctLrB5PwqC8earV2J39qW
Saint Mela,5kJ3NDWOOVjlS2HFSYzjay
DJ Healer,4pPNd0lTQ2LJdrJvxEktuD
Chandra,4Q0ti6EC9zf0hBLF58b1CR
Jorge Velez,7rNbdH4pgrnwguvzxhA2Ek
Silent Servant,1QwvlTkLsKbaB3JT1AV245
A Boogie Wit Da Hoodie,31W5EY0aAly4Qieq6OFu6I
Çaykh,6ctMVngZrHxAhCZY507UuL
Hammock,0VOR7Ie9xUSb45fzIIVJQ1
Charlotte Gainsbourg,2rBcvLKWCZs9w1qIWv560v
Magic Dirt,6OgAO7QYncP5feMijPxBxi
Foxwarren,2dPIBvg7mU59dCTGjhPylV
Power Trip,3TmaQHOfq1olDKHtE38zYT
The Funs,4LD2FHJwKiHBXrLDMUo9qZ
Booker Stardrum,5pHsBWZqG49vT69cBDbDZ5
Twist,6vbY3hOaCAhC7VjucswgdS
Scott Hirsch,6u1qI4cUpJV3UCqZI8lHyT
Yhung T.O.,1Yss4ClgrS9sIprNlq5O3l
Jeff Goldblum,7lbrnX0ng1Il12RdEU1Ohu
My Brightest Diamond,37qXWlhfRvpxmIeTKvfw8B
XXL,1J1pGfTqp5ReVIX8Z1Wzsg
State Champion,2TdRpTcTOFQWEhXDNR3ThI
It Looks Sad.,24M8W1AklCxyWTKjrJZDQ8
The Spinanes,5fbhwqYYh4YwUoEs582mq5
Rose Droll,0cJVnp8uzj8C78IB0mcVx9
Heather Leigh,6hbrLZHacHcXTeJ8wWqBQp
Stephen Steinbrink,5i74r8NAl9N4v6S3C9mgcc
Zubin,3mpgtUc7wYBNjr04gEiQ4u
Kodie Shane,1CUeN4GnHAGUk9nAXPorF4
"The Good, the Bad & the Queen",6iy8nrBbtL57i4eUttHTww
The Samps,1helJuXj1r3qdNCDjptKI6
Waajeed,4dXRZcf1AdzvwZ9AiRIsmT
Kirk Knight,1nSpOxq3pcgomrfpXudQuq
Dipset,0P8YNJXX7QeQ8iZIUCXJgi
6ix9ine,7gZfnEnfiaHzxARJ2LeXrf
Jon Spencer,2NOhotupwYbKRNJF7LMDPG
didi,2mpeljBig2IXLXRAFO9AAs
Bauhaus,5N5tQ9Dx1h8Od7aRmGj7Fi
BEAST,6qxpnaukVayrQn6ViNvu9I
Wolfgang Tillmans,6RVjyIvL2HuwiFSc7RROv9
Hprizm,0YIRvV4i3BIk1uRGM2Mdtt
Nicholas Krgovich,68QhSfYuqyiT1KPoHlCvSv
Rainer Maria,5OUVzPFZebtoZFs85MIQpz
Peder Mannerfelt,3IuyAl5gMAvYhn0VjRzC1g
Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk
Art Brut,1gxXzfykdtDuod56hPkYyr
Songs: Ohia,3uQ5cxFHxXddqPL58egs1z
Grapetooth,2JcgT3bbIW7SctN6eQI2eh
teddy<3,62FaS5AarFCrus8LxSVKKW
Funeral Chic,24gLB3aNxsJ5za4jatSSrv
Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2
Charles Mingus,1W8TbFzNS15VwsempfY12H
Charles Bradley,462T0buQ5ScBUQCRpodDRf
Objekt,44z1nVVXZE8d4njcQmQLWc
Wume,4BDUWS5oEQ04wFPDx3JM93
Demdike Stare,4waYjUUd6ydX8OJwsr54iE
CupcakKe,76SlrtEaq2oViRXulxjfuM
David Lynch,2Gu6Q05ExIGwHTF43kqLBI
Gaye Su Akyol,0VsS7WKuNEsKGNIWuiwSyZ
System of a Down,5eAWCfyUhZtHHtBdNk56l1
RRUCCULLA,4DyRwqRYLu9youbREKFzNU
BlocBoy JB,4TEJudQY2pXxVHPE3gD2EU
Rosanne Cash,6lx6XS8umFqYRVbBErx9fE
Daughters,1LhK7wn59Hq6GNN4sUS3ih
Swizz Beatz,2cADQgiLMjNhbsfeN52Bf3
Vessel,3CVP7vT9JUFGLj8MgiVKjY
Nicole Dollanganger,0MfC3pip8rY8OFLJVVNvBO
Takeoff,3EW0kQ1skZiK1NHg3Spt9J
The Prodigy,4k1ELeJKT1ISyDv8JivPpB
Ian William Craig,0romFcKJdf5jOe6S8row0Q
Dead Can Dance,6sq7prp0tj9Abn89khmfja
Pistol Annies,2wSgVsgLUZeDJwoLcPO7ny
Saves the Day,5gWhlJBlLQGLOgYWO8lwCU
Joji,3MZsBdqDrRTJihTHQrO6Dq
Colin Self,0ewkV0qnzBgo0L0D4TjuHI
Anna St. Louis,7h5ZCPVyKFtXc8NxOVmgMD
Cosmic Analog Ensemble,477PPCXcCS9mi3lRRnudCq
SRSQ,7oTWrSAsrqQnBE1LRUBZPE
Peter Bjorn and John,6u11Qbko2N2hP4lTBYjX86
Bruce,3eqjTLE0HfPfh78zjh6TqT
Robyn,6UE7nl9mha6s8z0wFQFIZ2
Queen,1dfeR4HaWDbWqFHLkxsg1d
Will Oldham,2EEw2tt8AJcH9qXUeB96Oc
Weakened Friends,3GA7XHdtdiTpR4gDWgADwK
Greta Van Fleet,4NpFxQe2UvRCAjto3JqlSl
GØGGS,2mG8HHQ9S9kcbjcrb5N1FE
Molly Burch,6bEYoIUTLdcs4lZBNVw5L5
Kim Kashkashian,6ZGBjaZJPB8JHVBpHvRrXG
Current 93,7vF3DcPluq6lZI36VniagW
Matthew Dear,2GLf7iaOOujAem5R87xwto
Yowler,5CS14R1ytSX7XfXD0m5FAj
Petite Noir,4dGwtd1FYag1VY1vaR1U8y
mewithoutYou,3D4qYDvoPn5cQxtBm4oseo
The B-52’s,3gdbcIdNypBsYNu3iiCjtN
Eric Church,2IvkS5MXK0vPGnwyJsrEyV
GABI,2FT8w9RhDyNzsu0WtKfSN5
Puce Mary,2ctwc8mjxxPLK9dbn6jjp6
David Nance Group,7p4c2nwJAhBa8pV0tvBRr9
Windhand,6wE3e84Zg41JF04Z39i5wv
Cursive,1sylmUjlKYsLA49YtkNHW3
Bikini Kill,0gvHPdYxlU94W7V5MSIlFe
Swearin’,5Hd2TLBA44nP3ftPAC1ZlZ
Sheck Wes,2RDOrhPqAM4jzTRCEb19qX
High on Fire,1eiIIImNeUj3vpaocWqoOf
Bliss Signal,0i5Q9hs2h9xoQxpyK5Tu7t
Nathan Bowles,19AVjnZBhPCLUQQeTkzaSh
Maxwell,2AOt5htsbtyaHd5Eq3kl3j
The Joy Formidable,4LdZNE5MHGqvc0N9ivXNF3
J Dilla,0IVcLMMbm05VIjnzPkGCyp
Ana da Silva,4uLA9jz7fcsJCOaQqimpYP
Cécile McLorin Salvant,6PkSULcbxFKkxdgrmPGAvn
SOB X RBE,2TImI3DW7o5MdRXJs4D37h
Brocker Way,7luqyCs5ufZ03HQqQeaAJW
Mudhoney,7LuYiSXiWs86rwWJjEEgB9
Brandon Coleman,4bGyNopyvJLq0YAcfsyMSM
Ryan Hemsworth,2CgysNw5B7rFNRtRjQbPZ9
Richard Reed Parry,7kdBCYCfsZQPu4dVYpvswY
Bhad Bhabie,7DuTB6wdzqFJGFLSH17k8e
Richard Swift,7fSjnDr8tBO37Xbb2UXuYr
MHD,4WnAHZz1pgl8hus8hidIRV
The Beta Band,2LMR8u7DOMF0FBseDpTsRa
Restorations,7emzuJJA7yCSe3lFP0geRX
Ash Koosha,6fmVG1KjVilXPkZ9x9UG8Z
The Field,23MIhFHpoOuhtEHZDrrnCS
De La Soul,1Z8ODXyhEBi3WynYw0Rya6
Mountain Man,5kmPNusdo1mCTyz4u1uEGm
Niagara,2nAKP6etu8wXNnezKXgqgg
Wayne Shorter,0ZqhrTXYPA9DZR527ZnFdO
Dave Rempis,0J69jjSEGEfG8hAtjLWVEW
Jungle,59oA5WbbQvomJz2BuRG071
